Exercise Name,Muscle Group,Exercise Image URL,Muscles Worked Image,Commentary,Page URL,Avg Rep,Avg Break
Stationary Bike,Cardio & Equipment,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/06/Stationary-bike-workout-muscles.jpg?fit=2285%2C1524&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/06/Stationary-bike-muscles-worked.png?resize=563%2C563&ssl=1,,https://www.strengthlog.com/stationary-bike/,,
Bench Press,Chest,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/09/bench-press.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/06/Muscles-worked-in-the-bench-press-exercise-2.jpg?resize=563%2C563&ssl=1,,https://www.strengthlog.com/bench-press/,5,180
Incline Dumbbell Press,Chest,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Dumbbell-Incline-Press.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/04/muscles-worked-by-dumbbell-incline-press-female.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/dumbbell-incline-press/,5,180
Bar Dips,Chest,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Dips.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/10/muscles-worked-by-bar-dip2.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/bar-dip/,,
Standing Cable Chest Fly,Chest,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/cable-chest-fly.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/06/muscles-worked-in-standing-cable-flyes.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/standing-cable-chest-fly/,5,120
Overhead Press,Shoulders,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Overhead-press-exercise.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Muscles-worked-in-overhead-press-exercise.png?resize=563%2C563&ssl=1,,https://www.strengthlog.com/overhead-press/,5,180
Seated Dumbbell Shoulder Press,Shoulders,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Seated-dumbbell-shoulder-press.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/06/Muscles-worked-by-seated-dumbbell-shoulder-press.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/seated-dumbbell-shoulder-press/,5,180
Dumbbell Lateral Raise,Shoulders,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Dumbbell-Lateral-Raise.gif?resize=600%2C600&ssl=1,,,https://www.strengthlog.com/dumbbell-lateral-raise/,5,120
Reverse Dumbbell Fly,Shoulders,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Reverse-dumbbell-flyes.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/06/Muscles-worked-by-reverse-dumbbell-flyes-2.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/reverse-dumbbell-flyes/,,
Deadlift,Back,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/11/Deadlift.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/Deadlift-muscles-worked.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/deadlift/,5,180
Lat Pulldown,Back,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/lat-pulldown-with-pronated-grip.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-lat-pulldown-with-pronated-grip.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/lat-pulldown-with-pronated-grip/,,
Pull-Up,Back,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/pull-up.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-pull-ups.png?resize=700%2C700&ssl=1,"Pull-ups train both your lats and arm flexors effectively. By using a grip slightly wider than shoulder-width, you get a good range of motion and high muscle activation in all the working muscles. You can make the exercise heavier by adding extra weight, i.e., in a weight belt, or make it easier by slinging a rubber band around the bar and under your feet. A common variation of this exercise is to grip the bar with a supinated (underhand) grip, which makes it possible to put more focus on your arm flexors.",https://www.strengthlog.com/pull-up/,4,120
Barbell Row,Back,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/03/Barbell-Row.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Barbell-row-muscles-worked.png?resize=563%2C563&ssl=1,,https://www.strengthlog.com/barbell-row/,5,180
Dumbbell Row,Back,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Dumbbell-Row.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/03/muscles-worked-dumbbell-row-2.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/dumbbell-row/,5,120
Barbell Curl,Biceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Barbell-biceps-curl.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/05/Muscles-worked-in-the-barbell-curl-2.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/barbell-curl/,5,120
Dumbbell Curl,Biceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Hantelcurl.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2024/02/Muscles-worked-in-dumbbell-curl-exercise2-1024x1024.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/dumbbell-curl/,5,120
Hammer Curl,Biceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Hammer-curl.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/05/Muscles-worked-in-the-hammer-curl-2.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/hammer-curl/,5,120
Barbell Lying Triceps Extension,Triceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/Barbell-Lying-Tricep-Extension.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/05/muscles-worked-barbell-lying-tricep-extension-2.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/barbell-lying-triceps-extension/,5,120
Overhead Cable Triceps Extension,Triceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/cable-rope-overhead-triceps-extension.gif?resize=600%2C652&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/07/Muscles-worked-in-Overhead-Cable-Triceps-Extension-1024x1024.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/overhead-cable-triceps-extension/,5,120
Tricep Pushdown,Triceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/triceps-pushdown-with-straight-handle.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/05/muscles-worked-in-tricep-pushdown-2.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/tricep-pushdown-with-bar/,,
Close-Grip Bench Press,Triceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/09/Close-grip-bench-press.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/09/Muscles-worked-in-close-grip-bench-press-exercise-1024x1024.jpg?resize=700%2C700&ssl=1,"The close-grip bench press is a variant of the bench press where you transfer more of the work to the triceps, and away from the chest and front deltoid. This means that most people will have to use less weight in the close-grip bench press than in the regular bench press. Many use the close-grip bench press as an assistance lift for the bench press in order to strengthen their triceps. For certain shoulder issues, the close-grip bench press might serve as a viable substitute for regular bench presses.",https://www.strengthlog.com/close-grip-bench-press/,5,180
Squat,Quadriceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/11/squat.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/05/Squat-muscles-worked.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/squat/,5,180
Hack Squats,Quadriceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/04/hack-squat-machine.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-hack-squat-machine.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/hack-squat-machine/,,
Leg Extension,Quadriceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/leg-extension-seated.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/05/muscles-worked-in-leg-extension-2.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/leg-extension/,5,120
Bulgarian Split Squat,Quadriceps,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/02/Bulgarian-split-squat-barbell.gif?resize=600%2C600&ssl=1,,,https://www.strengthlog.com/bulgarian-split-squat/,5,180
Seated Leg Curl,Hamstrings,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/leg-curl-seated.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/05/muscles-worked-seated-leg-curl.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/seated-leg-curl/,5,120
Lying Leg Curl,Hamstrings,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/leg-curl-lying.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-lying-leg-curl.png?resize=700%2C700&ssl=1,The lying leg curl is an isolation exercise where it is easy to focus on the hamstrings. Be careful when adjusting the machine so that it suits your body. The most important aspect is to place the machine’s joint in line with your knees.,https://www.strengthlog.com/lying-leg-curl/,5,120
Romanian Deadlift,Hamstrings,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/01/Romanian-deadlift.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/09/Muscles-worked-by-romanian-deadlifts.jpg?resize=700%2C700&ssl=1,,https://www.strengthlog.com/romanian-deadlift/,6,180
Squat,Glutes,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/11/squat.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/05/Squat-muscles-worked.png?resize=700%2C700&ssl=1,,https://www.strengthlog.com/squat/,5,180
Hip Thrust,Glutes,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/02/Hip-thrust.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/03/Muscles-worked-in-barbell-hip-thrust.png?resize=563%2C563&ssl=1,"The hip thrust is an isolation exercise for your hip extensors, particularly your glutes. The exercise can be varied by using either one or two legs, by elevating your feet for a longer range of motion, or by adding an elastic band between your knees to train your hip abductors simultaneously. We recommend placing something between the bar and your pelvis to soften the pressure from the bar, like a folded yoga mat, a towel, or a barbell pad.",https://www.strengthlog.com/hip-thrust/,,
Romanian Deadlift,Glutes,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2022/01/Romanian-deadlift.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/09/Muscles-worked-by-romanian-deadlifts.jpg?resize=700%2C700&ssl=1,,https://www.strengthlog.com/romanian-deadlift/,6,180
Bulgarian Split Squat,Glutes,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/02/Bulgarian-split-squat-barbell.gif?resize=600%2C600&ssl=1,,,https://www.strengthlog.com/bulgarian-split-squat/,5,180
Cable Crunch,Abs,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/cable-crunch.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-crunches.png?resize=700%2C700&ssl=1,"The cable crunch is an exercise where you have a little more control over the resistance compared to regular crunches, and also get a good range of motion.",https://www.strengthlog.com/cable-crunch/,,
Hanging Leg Raise,Abs,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/hanging-leg-raise.gif?resize=600%2C600&ssl=1,,"Hanging leg raises train your abs and your hip flexors. The exercise can be made easier by bending your knees, called hanging knee raises, and you can make it heavier by using ankle weights or by holding a small dumbbell between your feet.",https://www.strengthlog.com/hanging-leg-raise/,,
High to Low Wood Chop,Abs,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2021/01/Band-Wood-Chop-High-to-Low.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/12/Muscles-worked-by-oblique-sit-up.jpg?resize=700%2C700&ssl=1,"Banded wood chops from high to low is a good exercise for your oblique abdominal muscles, as it combines its rotating and flexing actions on the torso.",https://www.strengthlog.com/high-to-low-wood-chop-with-band/,,
Crunch,Abs,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2023/01/Crunch.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-crunches.jpg?resize=700%2C700&ssl=1,"The crunch is a classic body weight exercise for strengthening your abs. The exercise can be varied by lying on a soft training ball (i.e. pilates/bosu ball), and you can increase the load by holding a weight against your chest.",https://www.strengthlog.com/crunch/,,
Standing Calf Raise,Calves,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/calf-raise-standing.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-calf-raises.png?resize=700%2C700&ssl=1,"Standing calf raises train both the inner (solues) and outer (gastrocnemius) calf muscles simultaneously. A variant of the exercise is seated calf raises, in which the gastrocnemius is shortened and therefore somewhat disengaged, thus isolating the work to soleus.",https://www.strengthlog.com/standing-calf-raise/,,
Seated Calf Raise,Calves,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/03/calf-raise-seated.gif?resize=600%2C600&ssl=1,https://i0.wp.com/www.strengthlog.com/wp-content/uploads/2020/10/Muscles-worked-by-calf-raises.png?resize=700%2C700&ssl=1,"Seated calf raises mostly train the inner calf muscle (solues), because the outer calf muscle (gastrocnemius) is in a shortened position. A variant of the exercise is standing calf raises, in which both calf muscles are trained simultaneously.",https://www.strengthlog.com/seated-calf-raise/,,
